Read, 2019-10-15 14:15:29, 106, 
Read, 2019-10-15 14:15:29, 105, 
Read, 2019-10-15 14:15:29, 104, 
Read, 2019-10-15 14:15:29, 103, 
Read, 2019-10-15 14:15:29, 102, 
Read, 2019-10-15 14:15:29, 101, 
Read, 2019-10-15 14:15:29, 105, 
Read, 2019-10-15 14:15:29, 106, 
Read, 2019-11-24 17:56:34, 240, 
Read, 2019-11-24 17:56:34, 239, 
Read, 2019-11-24 17:56:34, 238, 
Read, 2019-11-24 17:56:34, 237, 
Read, 2019-11-24 17:56:34, 236, 
Read, 2019-11-24 17:56:34, 235, 
Read, 2019-11-24 17:56:38, 336, 
Read, 2019-11-24 17:56:38, 337, 
Read, 2019-11-24 17:56:38, 338, 
Read, 2019-11-24 17:56:38, 339, 
Read, 2019-11-24 17:56:38, 340, 
Read, 2019-11-24 17:56:38, 341, 
Read, 2019-11-24 17:56:38, 342, 
Read, 2019-11-24 17:56:38, 343, 
Read, 2019-11-24 17:56:38, 344, 
Read, 2019-11-24 17:56:38, 345, 
Read, 2019-11-24 17:56:38, 346, 
Read, 2019-11-24 17:56:38, 347, 
Read, 2019-11-24 17:56:38, 348, 
Read, 2019-11-24 17:56:38, 349, 
Read, 2019-11-24 17:56:38, 350, 
Read, 2019-11-24 17:56:38, 351, 
Read, 2019-11-24 17:56:38, 352, 
Read, 2019-11-24 17:56:38, 353, 
Read, 2019-11-24 17:56:38, 354, 
Read, 2019-11-24 17:56:38, 355, 
Read, 2019-11-24 17:56:38, 356, 
Read, 2019-11-24 17:56:38, 357, 
Read, 2019-11-24 17:56:38, 358, 
Read, 2019-11-24 17:56:38, 359, 
Read, 2019-11-24 17:56:38, 360, 
Read, 2019-11-24 17:56:38, 361, 
Read, 2019-11-24 17:56:38, 362, 
Read, 2019-11-24 17:56:38, 363, 
Read, 2019-11-24 17:56:38, 364, 
Read, 2019-11-24 17:56:38, 365, 
Read, 2019-11-24 17:56:38, 366, 
Read, 2019-11-24 17:56:38, 367, 
Read, 2019-11-24 17:56:38, 368, 
Read, 2019-11-24 17:56:38, 369, 
Read, 2019-11-24 17:56:38, 382, 
Read, 2019-11-24 17:56:38, 383, 
Read, 2019-11-24 17:56:38, 384, 
Read, 2019-11-24 17:56:38, 385, 
Read, 2019-11-24 17:56:38, 386, 
Read, 2019-11-24 17:56:38, 387, 
Read, 2019-11-24 17:56:38, 388, 
